Year, Ecoregion,BioRemoved_abiebals,BioRemoved_acerrubr,BioRemoved_acersacc,BioRemoved_betualle,BioRemoved_betupapy,BioRemoved_fraxamer,BioRemoved_piceglau,BioRemoved_pinubank,BioRemoved_pinuresi,BioRemoved_pinustro,BioRemoved_poputrem,BioRemoved_querelli,BioRemoved_querrubr,BioRemoved_thujocci,BioRemoved_tiliamer,BioRemoved_tsugcana,TotalBioRemoved,CohortsKilled_abiebals,CohortsKilled_acerrubr,CohortsKilled_acersacc,CohortsKilled_betualle,CohortsKilled_betupapy,CohortsKilled_fraxamer,CohortsKilled_piceglau,CohortsKilled_pinubank,CohortsKilled_pinuresi,CohortsKilled_pinustro,CohortsKilled_poputrem,CohortsKilled_querelli,CohortsKilled_querrubr,CohortsKilled_thujocci,CohortsKilled_tiliamer,CohortsKilled_tsugcana,TotalCohortsKilled,
1,eco1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,eco2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,eco1,461138,0,0,0,0,0,0,0,0,0,1213295,0,0,0,0,0,1674433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,eco2,779619,0,0,0,0,0,0,0,0,0,6667298,0,0,0,0,0,7446917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,eco1,0,0,0,0,0,0,0,0,0,0,713961,0,0,0,0,0,2388394,0,0,0,0,0,0,0,0,0,0,274,0,0,0,0,0,274
3,eco2,0,0,0,0,0,0,0,0,0,0,4198910,0,0,0,0,0,11645827,0,0,0,0,0,0,0,0,0,0,4311,0,0,0,0,0,4311
4,eco1,0,0,0,0,0,0,0,0,0,0,1193640,0,0,0,0,0,3582034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,eco2,0,0,0,0,0,0,0,0,0,0,7020552,0,0,0,0,0,18666379,0,0,0,0,0,0,0,0,0,0,2882,0,0,0,0,0,2882
5,eco1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3582034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,eco2,0,0,0,0,0,0,0,0,0,0,466474,0,0,0,0,0,19132853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,eco1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3582034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,eco2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19132853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,eco1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3582034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,eco2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19132853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,eco1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3582034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,eco2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19132853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,eco1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3582034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,eco2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19132853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,eco1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3582034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,eco2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19132853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,eco1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3582034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,eco2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19132853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,eco1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3582034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,eco2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19132853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,eco1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3582034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,eco2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19132853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,eco1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3582034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,eco2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19132853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,eco1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3582034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,eco2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19132853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,eco1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3582034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,eco2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19132853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,eco1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3582034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,eco2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19132853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,eco1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3582034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,eco2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19132853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,eco1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3582034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,eco2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19132853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,eco1,773744,0,0,0,0,0,0,0,0,0,659709,0,0,0,0,0,5015487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,eco2,806561,0,0,0,0,0,0,0,0,0,1686581,0,0,0,0,0,21625995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,eco1,0,0,0,0,0,0,0,0,0,0,663726,0,0,0,0,0,5679213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,eco2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21625995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,eco1,0,0,0,0,0,0,0,0,0,0,692344,0,0,0,0,0,6371557,0,0,0,0,0,0,0,0,0,0,490,0,0,0,0,0,490
22,eco2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21625995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,eco1,698166,0,0,0,0,0,0,0,0,0,1738,0,0,0,0,0,7071461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,eco2,662053,0,0,0,0,0,0,0,0,0,1362248,0,0,0,0,0,23650296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,eco1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7071461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,eco2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23650296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,eco1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7071461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,eco2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23650296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,eco1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7071461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,eco2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23650296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,eco1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7071461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,eco2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23650296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,eco1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7071461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,eco2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23650296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,eco1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7071461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,eco2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23650296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,eco1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7071461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,eco2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23650296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,eco1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7071461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,eco2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23650296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,eco1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7071461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,eco2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23650296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,eco1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7071461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,eco2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23650296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,eco1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7071461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,eco2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23650296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,eco1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7071461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,eco2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23650296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,eco1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7071461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,eco2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23650296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,eco1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7071461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,eco2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23650296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,eco1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7071461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,eco2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23650296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,eco1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7071461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,eco2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23650296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,eco1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7071461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,eco2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23650296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,eco1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7071461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,eco2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23650296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,eco1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7071461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,eco2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23650296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,eco1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7071461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,eco2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23650296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,eco1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7071461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,eco2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23650296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,eco1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7071461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,eco2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23650296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,eco1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7071461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,eco2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23650296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,eco1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7071461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,eco2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23650296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,eco1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7071461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,eco2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23650296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,eco1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7071461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,eco2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23650296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,eco1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7071461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,eco2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23650296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
